,line,station,id,code,uic,name_short,name_medium,name_long,slug,country,type,geo_lat,geo_lng
477,Eindhoven - Roermond,Maarheeze,348.0,MZ,8400432.0,Maarheeze,Maarheeze,Maarheeze,maarheeze,NL,stoptreinstation,51.30376236035,5.630342960357701
478,Eindhoven - Roermond,Weert,517.0,WT,8400684.0,Weert,Weert,Weert,weert,NL,intercitystation,51.248611450195,5.703610897064201
479,Eindhoven - Roermond,Roermond,402.0,RM,8400523.0,Roermond,Roermond,Roermond,roermond,NL,knooppuntIntercitystation,51.193054199219,5.9941668510437
480,Eindhoven - Tilburg,Tilburg,453.0,TB,8400597.0,Tilburg,Tilburg,Tilburg,tilburg,NL,knooppuntIntercitystation,51.560554504395,5.083611011505099
481,Eindhoven - Tilburg,Oisterwijk,380.0,OT,8400482.0,Oisterwijk,Oisterwijk,Oisterwijk,oisterwijk,NL,stoptreinstation,51.582221984863004,5.1941666603088
482,Eindhoven - Tilburg,Boxtel,109.0,BTL,8400129.0,Boxtel,Boxtel,Boxtel,boxtel,NL,knooppuntStoptreinstation,51.58433,5.31912
483,Eindhoven - Tilburg,Best,73.0,BET,8400112.0,Best,Best,Best,best,NL,stoptreinstation,51.509998321533004,5.389166831970201
484,Eindhoven - Tilburg,Eindhoven Strijp-S,784.0,EHS,8400196.0,Strijp-S,Strijp-S,Eindhoven Strijp-S,eindhoven-strijp-s,NL,stoptreinstation,51.451110839844,5.4558334350586
485,Eindhoven - Tilburg,Eindhoven Centraal,168.0,EHV,8400206.0,Eindhovn C,Eindhoven C.,Eindhoven Centraal,eindhoven-centraal,NL,megastation,51.443332672119,5.4813890457153
486,Eindhoven - Venlo,Eindhoven Centraal,168.0,EHV,8400206.0,Eindhovn C,Eindhoven C.,Eindhoven Centraal,eindhoven-centraal,NL,megastation,51.443332672119,5.4813890457153
487,Eindhoven - Venlo,Helmond Brandevoort,249.0,HMBV,8400242.0,Brandevrt,Brandevoort,Helmond Brandevoort,helmond-brandevoort,NL,stoptreinstation,51.462223052979,5.6072220802307
488,Eindhoven - Venlo,Helmond 't Hout,250.0,HMH,8400300.0,'t Hout,'t Hout,Helmond 't Hout,helmond-t-hout,NL,stoptreinstation,51.467940000000006,5.63085
489,Eindhoven - Venlo,Helmond,247.0,HM,8400313.0,Helmond,Helmond,Helmond,helmond,NL,knooppuntIntercitystation,51.475555419921996,5.6619443893433
490,Eindhoven - Venlo,Helmond Brouwhuis,248.0,HMBH,8400299.0,Brouwhuis,Brouwhuis,Helmond Brouwhuis,helmond-brouwhuis,NL,stoptreinstation,51.47068,5.70177
491,Eindhoven - Venlo,Deurne,137.0,DN,8400172.0,Deurne,Deurne,Deurne,deurne,NL,stoptreinstation,51.455833435059006,5.788888931274401
492,Eindhoven - Venlo,Horst-Sevenum,265.0,HRT,8400339.0,Horst-Sev,Horst-Sevenum,Horst-Sevenum,horst-sevenum,NL,stoptreinstation,51.42638778686499,6.0422220230103
493,Eindhoven - Venlo,Blerick,97.0,BR,8400117.0,Blerick,Blerick,Blerick,blerick,NL,stoptreinstation,51.372501373290994,6.1550002098083
494,Eindhoven - Venlo,Venlo,487.0,VL,8400644.0,Venlo,Venlo,Venlo,venlo,NL,knooppuntIntercitystation,51.36360931396499,6.1727776527405
495,Emmen - Zwolle,Emmen,173.0,EMN,8400208.0,Emmen,Emmen,Emmen,emmen,NL,sneltreinstation,52.790000915527,6.8994445800781
496,Emmen - Zwolle,Emmen Zuid,174.0,EMNZ,8400407.0,Emmen Z,Emmen Z.,Emmen Zuid,emmen-zuid,NL,sneltreinstation,52.748866374691,6.8747806549072
497,Emmen - Zwolle,Nieuw Amsterdam,349.0,,8400454.0,Nw A'dam,Nw. Amsterdam,Nieuw Amsterdam,nieuw-amsterdam,NL,sneltreinstation,52.718612670898,6.8486108779907
498,Emmen - Zwolle,Dalen,134.0,DLN,8400161.0,Dalen,Dalen,Dalen,dalen,NL,stoptreinstation,52.69416809082,6.7580556869507005
499,Emmen - Zwolle,Coevorden,117.0,CO,8400153.0,Coevorden,Coevorden,Coevorden,coevorden,NL,knooppuntSneltreinstation,52.663612365723,6.7355556488037
500,Emmen - Zwolle,Gramsbergen,193.0,GBG,8400259.0,Gramsbergn,Gramsbergen,Gramsbergen,gramsbergen,NL,stoptreinstation,52.60916519165,6.6758332252502
501,Emmen - Zwolle,Hardenberg,226.0,HDB,8400293.0,Hardenberg,Hardenberg,Hardenberg,hardenberg,NL,sneltreinstation,52.572776794434006,6.6286110877991
502,Emmen - Zwolle,Mariënberg,338.0,MRB,8400428.0,Mariënberg,Mariënberg,Mariënberg,marienberg,NL,knooppuntSneltreinstation,52.50944519043,6.5752778053284
503,Emmen - Zwolle,Ommen,376.0,OMN,8400487.0,Ommen,Ommen,Ommen,ommen,NL,knooppuntSneltreinstation,52.50944519043,6.4158334732056
504,Emmen - Zwolle,Dalfsen,129.0,DL,8400167.0,Dalfsen,Dalfsen,Dalfsen,dalfsen,NL,sneltreinstation,52.498332977295,6.25861120224
505,Emmen - Zwolle,Zwolle,532.0,ZL,8400747.0,Zwolle,Zwolle,Zwolle,zwolle,NL,knooppuntIntercitystation,52.50472259521499,6.0919442176819
506,Enkhuizen - Hoorn,Enkhuizen,170.0,EKZ,8400210.0,Enkhuizen,Enkhuizen,Enkhuizen,enkhuizen,NL,stoptreinstation,52.699165344238004,5.2863888740539995
507,Enkhuizen - Hoorn,Bovenkarspel Flora,79.0,BKF,8400230.0,Bovenk Flo,Bovenkarspel Fl.,Bovenkarspel Flora,bovenkarspel-flora,NL,stoptreinstation,52.696109771729,5.2527775764464995
508,Enkhuizen - Hoorn,Bovenkarspel-Grootebroek,80.0,BKG,8400127.0,Bovenk-Gr,Bovenkarspel-Gr.,Bovenkarspel-Grootebroek,bovenkarspel-grootebroek,NL,stoptreinstation,52.694999694824,5.2377777099609
509,Enkhuizen - Hoorn,Hoogkarspel,239.0,HKS,8400334.0,Hoogkrspl,Hoogkarspel,Hoogkarspel,hoogkarspel,NL,stoptreinstation,52.69055557250999,5.1838889122009
510,Enkhuizen - Hoorn,Hoorn Kersenboogerd,253.0,HNK,8400336.0,Hoorn Kers,Kersenboogerd,Hoorn Kersenboogerd,hoorn-kersenboogerd,NL,stoptreinstation,52.653610229491996,5.0855555534363
511,Enkhuizen - Hoorn,Hoorn,252.0,HN,8400337.0,Hoorn,Hoorn,Hoorn,hoorn,NL,knooppuntIntercitystation,52.644721984863004,5.0555553436279
512,Enschede - Gronau (Westf.),Enschede,178.0,ES,8400212.0,Enschede,Enschede,Enschede,enschede,NL,knooppuntIntercitystation,52.222499847412,6.889999866485599
513,Enschede - Gronau (Westf.),Enschede De Eschmarke,181.0,ESE,8400217.0,Eschmarke,De Eschmarke,Enschede De Eschmarke,enschede-de-eschmarke,NL,stoptreinstation,52.221389770508004,6.9511113166809
514,Enschede - Gronau (Westf.),Glanerbrug,194.0,GBR,8400262.0,Glanerbrug,Glanerbrug,Glanerbrug,glanerbrug,NL,stoptreinstation,52.218612670898,6.9744443893433
515,Enschede - Gronau (Westf.),Gronau (Westf.),,,,,,,,,,,
516,Enschede - Hengelo,Enschede,178.0,ES,8400212.0,Enschede,Enschede,Enschede,enschede,NL,knooppuntIntercitystation,52.222499847412,6.889999866485599
517,Enschede - Hengelo,Enschede Kennispark,785.0,ESK,8400221.0,Kennispark,Kennispark,Enschede Kennispark,enschede-kennispark,NL,stoptreinstation,52.23749923705999,6.8388891220093
518,Enschede - Hengelo,Hengelo,233.0,HGL,8400316.0,Hengelo,Hengelo,Hengelo,hengelo,NL,knooppuntIntercitystation,52.261665344238004,6.7938890457153
519,Enschede - Münster (Westf.) Hbf,Enschede,178.0,ES,8400212.0,Enschede,Enschede,Enschede,enschede,NL,knooppuntIntercitystation,52.222499847412,6.889999866485599
520,Enschede - Münster (Westf.) Hbf,Enschede De Eschmarke,181.0,ESE,8400217.0,Eschmarke,De Eschmarke,Enschede De Eschmarke,enschede-de-eschmarke,NL,stoptreinstation,52.221389770508004,6.9511113166809
521,Enschede - Münster (Westf.) Hbf,Glanerbrug,194.0,GBR,8400262.0,Glanerbrug,Glanerbrug,Glanerbrug,glanerbrug,NL,stoptreinstation,52.218612670898,6.9744443893433
522,Enschede - Münster (Westf.) Hbf,Gronau (Westf.),,,,,,,,,,,
523,Enschede - Münster (Westf.) Hbf,Ochtrup,,,,,,,,,,,
524,Enschede - Münster (Westf.) Hbf,Metelen Land,,,,,,,,,,,
525,Enschede - Münster (Westf.) Hbf,Steinfurt-Burgsteinfurt,,,,,,,,,,,
526,Enschede - Münster (Westf.) Hbf,Steinfurt-Grottenkamp,,,,,,,,,,,
527,Enschede - Münster (Westf.) Hbf,Steinfurt-Borghorst,,,,,,,,,,,
528,Enschede - Münster (Westf.) Hbf,Nordwalde,,,,,,,,,,,
529,Enschede - Münster (Westf.) Hbf,Altenberge,,,,,,,,,,,
530,Enschede - Münster (Westf.) Hbf,Münster-Häger,,,,,,,,,,,
531,Enschede - Münster (Westf.) Hbf,Münster (W) Zentrum Nord,,,,,,,,,,,
532,Enschede - Münster (Westf.) Hbf,Münster (Westf) Hbf,,,,,,,,,,,
533,Groningen - Leer (Ostfriesland),Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572
534,Groningen - Leer (Ostfriesland),Groningen Europapark,201.0,GERP,8400238.0,Europapark,Europapark,Groningen Europapark,groningen-europapark,NL,stoptreinstation,53.20480027,6.5854178
535,Groningen - Leer (Ostfriesland),Kropswolde,300.0,KW,8400369.0,Kropswolde,Kropswolde,Kropswolde,kropswolde,NL,stoptreinstation,53.16173620000001,6.7220882
536,Groningen - Leer (Ostfriesland),Martenshoek,343.0,MTH,8400430.0,Martenshk,Martenshoek,Martenshoek,martenshoek,NL,stoptreinstation,53.16072320000001,6.7402989
537,Groningen - Leer (Ostfriesland),Hoogezand-Sappemeer,236.0,HGZ,8400331.0,Hoogezand,Hoogezand-Sap.,Hoogezand-Sappemeer,hoogezand-sappemeer,NL,knooppuntStoptreinstation,53.159818131676,6.770753860473599
538,Groningen - Leer (Ostfriesland),Sappemeer Oost,434.0,SPM,8400545.0,Sappemr O,Sappemeer O.,Sappemeer Oost,sappemeer-oost,NL,stoptreinstation,53.158918299999996,6.7955648
539,Groningen - Leer (Ostfriesland),Zuidbroek,527.0,ZB,8400742.0,Zuidbroek,Zuidbroek,Zuidbroek,zuidbroek,NL,knooppuntStoptreinstation,53.159612280006,6.867914199829099
540,Groningen - Leer (Ostfriesland),Scheemda,421.0,SDA,8400551.0,Scheemda,Scheemda,Scheemda,scheemda,NL,stoptreinstation,53.165536200000005,6.977777499999999
541,Groningen - Leer (Ostfriesland),Winschoten,515.0,WS,8400696.0,Winschoten,Winschoten,Winschoten,winschoten,NL,knooppuntStoptreinstation,53.139237699999995,7.035100999999999
542,Groningen - Leer (Ostfriesland),Bad Nieuweschans,361.0,NSCH,8400457.0,Nweschans,Bad Nieuweschans,Bad Nieuweschans,bad-nieuweschans,NL,knooppuntStoptreinstation,53.1844,7.19937
543,Groningen - Leer (Ostfriesland),Weener,,,,,,,,,,,
544,Groningen - Leer (Ostfriesland),Leer (Ostfriesl),,,,,,,,,,,
545,Groningen - Leeuwarden,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572
546,Groningen - Leeuwarden,Zuidhorn,531.0,ZH,8400743.0,Zuidhorn,Zuidhorn,Zuidhorn,zuidhorn,NL,stoptreinstation,53.2486292,6.4062361
547,Groningen - Leeuwarden,Grijpskerk,202.0,GK,8400267.0,Grijpskerk,Grijpskerk,Grijpskerk,grijpskerk,NL,stoptreinstation,53.255740325572994,6.3097786903381
548,Groningen - Leeuwarden,Buitenpost,96.0,BP,8400139.0,Buitenpost,Buitenpost,Buitenpost,buitenpost,NL,knooppuntSneltreinstation,53.2564547,6.1446496
549,Groningen - Leeuwarden,De Westereen,783.0,DWE,8400745.0,Westereen,De Westereen,De Westereen,de-westereen,NL,stoptreinstation,53.248169999999995,6.03463
550,Groningen - Leeuwarden,Feanwâlden,786.0,FWD,8400638.0,Feanwâlden,Feanwâlden,Feanwâlden,feanwalden,NL,stoptreinstation,53.235183400000004,5.9886615
551,Groningen - Leeuwarden,Hurdegaryp,228.0,HDG,8400292.0,Hurdegaryp,Hurdegaryp,Hurdegaryp,hurdegaryp,NL,stoptreinstation,53.2187783,5.934543
552,Groningen - Leeuwarden,Leeuwarden Camminghaburen,322.0,LWC,8400389.0,Camminghab,Camminghaburen,Leeuwarden Camminghaburen,leeuwarden-camminghaburen,NL,stoptreinstation,53.202180799999994,5.8422968
553,Groningen - Leeuwarden,Leeuwarden,321.0,LW,8400387.0,Leeuwarden,Leeuwarden,Leeuwarden,leeuwarden,NL,knooppuntIntercitystation,53.195835113525,5.7922220230103
554,Groningen - Veendam,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572
555,Groningen - Veendam,Groningen Europapark,201.0,GERP,8400238.0,Europapark,Europapark,Groningen Europapark,groningen-europapark,NL,stoptreinstation,53.20480027,6.5854178
556,Groningen - Veendam,Kropswolde,300.0,KW,8400369.0,Kropswolde,Kropswolde,Kropswolde,kropswolde,NL,stoptreinstation,53.16173620000001,6.7220882
557,Groningen - Veendam,Martenshoek,343.0,MTH,8400430.0,Martenshk,Martenshoek,Martenshoek,martenshoek,NL,stoptreinstation,53.16072320000001,6.7402989
558,Groningen - Veendam,Hoogezand-Sappemeer,236.0,HGZ,8400331.0,Hoogezand,Hoogezand-Sap.,Hoogezand-Sappemeer,hoogezand-sappemeer,NL,knooppuntStoptreinstation,53.159818131676,6.770753860473599
559,Groningen - Veendam,Sappemeer Oost,434.0,SPM,8400545.0,Sappemr O,Sappemeer O.,Sappemeer Oost,sappemeer-oost,NL,stoptreinstation,53.158918299999996,6.7955648
560,Groningen - Veendam,Zuidbroek,527.0,ZB,8400742.0,Zuidbroek,Zuidbroek,Zuidbroek,zuidbroek,NL,knooppuntStoptreinstation,53.159612280006,6.867914199829099
561,Groningen - Veendam,Veendam,543.0,VDM,8400636.0,Veendam,Veendam,Veendam,veendam,NL,knooppuntStoptreinstation,53.10324,6.88475
562,Groningen - Zwolle,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572
563,Groningen - Zwolle,Groningen Europapark,201.0,GERP,8400238.0,Europapark,Europapark,Groningen Europapark,groningen-europapark,NL,stoptreinstation,53.20480027,6.5854178
564,Groningen - Zwolle,Haren,264.0,HRN,8400297.0,Haren,Haren,Haren,haren,NL,stoptreinstation,53.17610931396499,6.6172223091125
565,Groningen - Zwolle,Assen,49.0,ASN,8400073.0,Assen,Assen,Assen,assen,NL,knooppuntIntercitystation,52.991664886475,6.5708332061768
566,Groningen - Zwolle,Beilen,82.0,BL,8400100.0,Beilen,Beilen,Beilen,beilen,NL,stoptreinstation,52.854721069336,6.521111011505099
567,Groningen - Zwolle,Hoogeveen,235.0,HGV,8400330.0,Hoogeveen,Hoogeveen,Hoogeveen,hoogeveen,NL,stoptreinstation,52.733890533446996,6.4736108779907
568,Groningen - Zwolle,Meppel,337.0,MP,8400435.0,Meppel,Meppel,Meppel,meppel,NL,knooppuntStoptreinstation,52.69083404540999,6.1975002288818
569,Groningen - Zwolle,Zwolle,532.0,ZL,8400747.0,Zwolle,Zwolle,Zwolle,zwolle,NL,knooppuntIntercitystation,52.50472259521499,6.0919442176819
570,Haarlem - Leiden Centraal,Haarlem,244.0,HLM,8400285.0,Haarlem,Haarlem,Haarlem,haarlem,NL,knooppuntIntercitystation,52.38777923584001,4.638333320617701
571,Haarlem - Leiden Centraal,Heemstede-Aerdenhout,219.0,HAD,8400302.0,Heemstede,Heemstede-A.,Heemstede-Aerdenhout,heemstede-aerdenhout,NL,intercitystation,52.35916519165,4.6066665649414
572,Haarlem - Leiden Centraal,Hillegom,237.0,HIL,8400329.0,Hillegom,Hillegom,Hillegom,hillegom,NL,stoptreinstation,52.302501678466996,4.565555572509799
573,Haarlem - Leiden Centraal,Voorhout,483.0,VH,8400655.0,Voorhout,Voorhout,Voorhout,voorhout,NL,stoptreinstation,52.224445343018,4.484444618225099
574,Haarlem - Leiden Centraal,Leiden Centraal,308.0,LEDN,8400390.0,Leiden C,Leiden C.,Leiden Centraal,leiden-centraal,NL,knooppuntIntercitystation,52.166110992432,4.4816665649414
575,Haarlem - Uitgeest,Haarlem,244.0,HLM,8400285.0,Haarlem,Haarlem,Haarlem,haarlem,NL,knooppuntIntercitystation,52.38777923584001,4.638333320617701
576,Haarlem - Uitgeest,Bloemendaal,83.0,BLL,8400118.0,Bloemendl,Bloemendaal,Bloemendaal,bloemendaal,NL,stoptreinstation,52.404167175293,4.6275000572205
577,Haarlem - Uitgeest,Santpoort Zuid,436.0,SPTZ,8400544.0,Santprt Z,Santpoort Z.,Santpoort Zuid,santpoort-zuid,NL,stoptreinstation,52.419723510741996,4.631388664245599
578,Haarlem - Uitgeest,Santpoort Noord,435.0,SPTN,8400543.0,Santprt N,Santpoort N.,Santpoort Noord,santpoort-noord,NL,stoptreinstation,52.43388748169001,4.6325001716614
579,Haarlem - Uitgeest,Driehuis,142.0,DRH,8400183.0,Driehuis,Driehuis,Driehuis,driehuis,NL,stoptreinstation,52.44250106811499,4.638055324554401
580,Haarlem - Uitgeest,Beverwijk,111.0,BV,8400113.0,Beverwijk,Beverwijk,Beverwijk,beverwijk,NL,intercitystation,52.478332519531,4.6566667556763
581,Haarlem - Uitgeest,Heemskerk,238.0,HK,8400317.0,Heemskerk,Heemskerk,Heemskerk,heemskerk,NL,stoptreinstation,52.49527740478501,4.6869444847107
582,Haarlem - Uitgeest,Uitgeest,468.0,UTG,8400615.0,Uitgeest,Uitgeest,Uitgeest,uitgeest,NL,knooppuntStoptreinstation,52.521667480469,4.7016668319702
583,Haarlem - Zandvoort aan Zee,Haarlem,244.0,HLM,8400285.0,Haarlem,Haarlem,Haarlem,haarlem,NL,knooppuntIntercitystation,52.38777923584001,4.638333320617701
584,Haarlem - Zandvoort aan Zee,Overveen,382.0,OVN,8400501.0,Overveen,Overveen,Overveen,overveen,NL,stoptreinstation,52.391109466553004,4.6061110496521
585,Haarlem - Zandvoort aan Zee,Zandvoort aan Zee,540.0,ZVT,8400733.0,Zandvoort,Zandvoort,Zandvoort aan Zee,zandvoort-aan-zee,NL,stoptreinstation,52.3752784729,4.5327777862549
586,Hamm (Westf.) - Venlo,Hamm (Westf.),,,,,,,,,,,
587,Hamm (Westf.) - Venlo,Bönen,,,,,,,,,,,
588,Hamm (Westf.) - Venlo,Unna,,,,,,,,,,,
589,Hamm (Westf.) - Venlo,Holzwickede,,,,,,,,,,,
590,Hamm (Westf.) - Venlo,Schwerte (Ruhr),,,,,,,,,,,
591,Hamm (Westf.) - Venlo,Hagen Hbf,,,,,,,,,,,
592,Hamm (Westf.) - Venlo,Ennepetal,,,,,,,,,,,
593,Hamm (Westf.) - Venlo,Schwelm,,,,,,,,,,,
594,Hamm (Westf.) - Venlo,Wuppertal Oberbarmen,,,,,,,,,,,
595,Hamm (Westf.) - Venlo,Wuppertal-Barmen,,,,,,,,,,,
596,Hamm (Westf.) - Venlo,Wuppertal Hbf,,,,,,,,,,,
597,Hamm (Westf.) - Venlo,Düsseldorf Hbf,,,,,,,,,,,
598,Hamm (Westf.) - Venlo,Neuss Hbf,,,,,,,,,,,
599,Hamm (Westf.) - Venlo,Mönchengladbach Hbf,,,,,,,,,,,
600,Hamm (Westf.) - Venlo,Viersen,,,,,,,,,,,
601,Hamm (Westf.) - Venlo,Dülken,,,,,,,,,,,
602,Hamm (Westf.) - Venlo,Boisheim,,,,,,,,,,,
603,Hamm (Westf.) - Venlo,Breyell,,,,,,,,,,,
604,Hamm (Westf.) - Venlo,Kaldenkirchen,,,,,,,,,,,
605,Hamm (Westf.) - Venlo,Venlo,487.0,VL,8400644.0,Venlo,Venlo,Venlo,venlo,NL,knooppuntIntercitystation,51.36360931396499,6.1727776527405
606,Harlingen Haven - Leeuwarden,Harlingen Haven,243.0,HLGH,8400298.0,Harl Haven,Harlingen Haven,Harlingen Haven,harlingen-haven,NL,stoptreinstation,53.174917,5.4112885
607,Harlingen Haven - Leeuwarden,Harlingen,242.0,HLG,8400296.0,Harlingen,Harlingen,Harlingen,harlingen,NL,stoptreinstation,53.1704205,5.4251932
608,Harlingen Haven - Leeuwarden,Franeker,187.0,FN,8400232.0,Franeker,Franeker,Franeker,franeker,NL,stoptreinstation,53.1824488,5.548309400000001
609,Harlingen Haven - Leeuwarden,Dronryp,143.0,DRP,8400192.0,Dronryp,Dronryp,Dronryp,dronryp,NL,stoptreinstation,53.1778086,5.634741099999999
610,Harlingen Haven - Leeuwarden,Deinum,127.0,DEI,8400168.0,Deinum,Deinum,Deinum,deinum,NL,stoptreinstation,53.1888115,5.7281572
611,Harlingen Haven - Leeuwarden,Leeuwarden,321.0,LW,8400387.0,Leeuwarden,Leeuwarden,Leeuwarden,leeuwarden,NL,knooppuntIntercitystation,53.195835113525,5.7922220230103
612,Heerlen - Kerkrade Centrum,Heerlen,261.0,HRL,8400307.0,Heerlen,Heerlen,Heerlen,heerlen,NL,knooppuntIntercitystation,50.89083480835,5.9749999046325994
613,Heerlen - Kerkrade Centrum,Heerlen De Kissel,,,,,,,,,,,
614,Heerlen - Kerkrade Centrum,Landgraaf,312.0,LG,8400548.0,Landgraaf,Landgraaf,Landgraaf,landgraaf,NL,knooppuntStoptreinstation,50.896389007568,6.0191664695739995
615,Heerlen - Kerkrade Centrum,Eygelshoven,165.0,EGH,8400338.0,Eygelshov,Eygelshoven,Eygelshoven,eygelshoven,NL,stoptreinstation,50.890556335449,6.0450000762939
616,Heerlen - Kerkrade Centrum,Chevremont,120.0,CVM,8400152.0,Chevremont,Chevremont,Chevremont,chevremont,NL,stoptreinstation,50.876110076904,6.0597224235535005
